Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Excitation source (nm),Emission max. (nm),Formula
12,8,0.23,7.77,189,63,8,55,441.91677,151.964,15.999,135.965,805,220,60,160,7.52,3.44,0,3.44,18,6,1,5,36.29843254,13.618054,4.34066354,9.27739046,225.38,84,14.49,69.51,500.8992319,191.9,34.95172,156.94828,1182.7,480,42.55,437.45,33.507,27.52,0,27.52,63.77,48,0.46,47.54,133.0683571,108.944432,1.30418855,107.6402435,298,465,618,KLa0.77Mo2O8Eu0.23
10.3,6,0.1,5.9,241,74,3,71,567.90384,183.84,6.94,176.9,1000,185,60,125,10.81,3.44,0,3.44,26,6,1,5,53.50010876,13.618054,5.391714761,8.226339239,191.7,66.6,3,63.6,436.78504,165.456,6.94,158.516,1026.5,360,14.5,345.5,25.896,20.64,0,20.64,48.6,36,0.6,35.4,110.4515193,81.708324,0.709243,80.999081,298,466,618,LiYMgW0.9Mo0.1O6Eu0.3
2.004,1,0.004,0.996,101,63,8,55,233.343,151.964,15.999,135.965,380,185,60,125,5.09,3.44,0,3.44,20,12,2,10,28.682638,13.618054,5.670385,7.947669,38.252,30,0.252,29.748,81.986856,65.38,0.607856,64.772144,195.74,135,0.74,134.26,5.09,3.44,0,3.44,18.008,12,0.008,11.992,23.03493454,13.618054,0.02268154,13.59537246,298,466,618,ZnOEu0.004
6,4,0.01,3.99,133,63,8,55,307.81034,151.964,15.999,135.965,560,185,60,125,6.29,3.44,0,3.44,16,6,2,4,32.251886,13.618054,5.670385,7.947669,94.24,38.61,0.63,37.98,204.4739216,88.0167816,1.51964,86.4971416,555.05,240,1.85,238.15,16.5978,13.76,0,13.76,31.99,24,0.02,23.98,67.43019425,54.472216,0.05670385,54.41551215,298,172,619,Y0.99VO4Eu0.01
6,4,0.03,3.97,133,63,8,55,307.81034,151.964,15.999,135.965,560,185,60,125,6.29,3.44,0,3.44,16,6,2,4,32.251886,13.618054,5.670385,7.947669,94.72,37.83,1.89,35.94,205.7350848,86.2386648,4.55892,81.6797448,555.15,240,5.55,234.45,16.5734,13.76,0,13.76,31.97,24,0.06,23.94,67.41925675,54.472216,0.17011155,54.30210445,298,172,619,Y0.97VO4Eu0.03
6,4,0.05,3.95,133,63,8,55,307.81034,151.964,15.999,135.965,560,185,60,125,6.29,3.44,0,3.44,16,6,2,4,32.251886,13.618054,5.670385,7.947669,95.2,37.05,3.15,33.9,206.996248,84.460548,7.5982,76.862348,555.25,240,9.25,230.75,16.549,13.76,0,13.76,31.95,24,0.1,23.9,67.40831925,54.472216,0.28351925,54.18869675,298,172,619,Y0.95VO4Eu0.05
6,4,0.07,3.93,133,63,8,55,307.81034,151.964,15.999,135.965,560,185,60,125,6.29,3.44,0,3.44,16,6,2,4,32.251886,13.618054,5.670385,7.947669,95.68,36.27,4.41,31.86,208.2574112,82.6824312,10.63748,72.0449512,555.35,240,12.95,227.05,16.5246,13.76,0,13.76,31.93,24,0.14,23.86,67.39738175,54.472216,0.39692695,54.07528905,298,172,619,Y0.93VO4Eu0.07
6,4,0.09,3.91,133,63,8,55,307.81034,151.964,15.999,135.965,560,185,60,125,6.29,3.44,0,3.44,16,6,2,4,32.251886,13.618054,5.670385,7.947669,96.16,35.49,5.67,29.82,209.5185744,80.9043144,13.67676,67.2275544,555.45,240,16.65,223.35,16.5002,13.76,0,13.76,31.91,24,0.18,23.82,67.38644425,54.472216,0.51033465,53.96188135,298,172,619,Y0.91VO4Eu0.09
6,4,0.05,3.95,148,63,8,55,338.784102,151.964,15.999,135.965,660,185,60,125,8.48,3.44,0,3.44,21,6,2,4,42.738572,13.618054,5.670385,7.947669,93.6,37.05,3,34.05,203.0027004,84.460548,6.1947524,78.2657956,548.25,240,9.25,230.75,16.661,13.76,0,13.76,31.95,24,0.1,23.9,68.15641905,54.472216,0.28351925,54.18869675,298,172,619,Y0.95V0.8P0.2O4Eu0.05
6,4,0.05,3.95,148,63,8,55,338.784102,151.964,15.999,135.965,660,185,60,125,8.48,3.44,0,3.44,21,6,2,4,42.738572,13.618054,5.670385,7.947669,92,37.05,3.15,33.9,199.0091528,84.460548,7.5982,76.862348,541.25,240,9.25,230.75,16.773,13.76,0,13.76,31.95,24,0.1,23.9,68.90451885,54.472216,0.28351925,54.18869675,298,172,619,Y0.95V0.6P0.4O4Eu0.05
6,4,0.05,3.95,148,63,8,55,338.784102,151.964,15.999,135.965,660,185,60,125,8.48,3.44,0,3.44,21,6,2,4,42.738572,13.618054,5.670385,7.947669,90.4,37.05,3.15,33.9,195.0156052,84.460548,7.5982,76.862348,534.25,240,9.25,230.75,16.885,13.76,0,13.76,31.95,24,0.1,23.9,69.65261865,54.472216,0.28351925,54.18869675,298,172,619,Y0.95V0.4P0.6O4Eu0.05
6,4,0.05,3.95,125,63,8,55,287.842602,151.964,15.999,135.965,525,185,60,125,6.85,3.44,0,3.44,16,6,2,4,35.992385,13.618054,5.670385,7.947669,87.2,37.05,3.15,33.9,187.02851,84.460548,7.5982,76.862348,520.25,240,9.25,230.75,17.109,13.76,0,13.76,31.95,24,0.1,23.9,71.14881825,54.472216,0.28351925,54.18869675,298,172,619,Y0.95PO4Eu0.05
6,4,0.05,3.95,212,64,8,56,496.034102,157.25,15.999,141.251,840,185,60,125,9.68,3.44,0,3.44,23,6,2,4,48.888368,13.618054,5.670385,7.947669,97,32,3.15,28.85,212.6779848,66.67938,7.5982,59.08118,541.25,240,9.25,230.75,16.769,13.76,0,13.76,31.75,24,0.1,23.9,68.89102605,54.472216,0.28351925,54.18869675,298,172,619,Y0.75Gd0.2V0.6P0.4O4Eu0.05
6,4,0.05,3.95,212,64,8,56,496.034102,157.25,15.999,141.251,840,185,60,125,9.68,3.44,0,3.44,23,6,2,4,48.888368,13.618054,5.670385,7.947669,102,32,3.15,28.85,226.3468168,63.996,7.5982,56.3978,541.25,240,9.25,230.75,16.765,13.76,0,13.76,31.55,24,0.1,23.9,68.87753325,54.472216,0.28351925,54.18869675,298,172,619,Y0.55Gd0.4V0.6P0.4O4Eu0.05
6,4,0.05,3.95,212,64,8,56,496.034102,157.25,15.999,141.251,840,185,60,125,9.68,3.44,0,3.44,23,6,2,4,48.888368,13.618054,5.670385,7.947669,107,38.4,3.15,35.25,240.0156488,94.35,7.5982,86.7518,541.25,240,9.25,230.75,16.761,13.76,0,13.76,31.35,24,0.1,23.9,68.86404045,54.472216,0.28351925,54.18869675,298,172,619,Y0.35Gd0.6V0.6P0.4O4Eu0.05
6,4,0.05,3.95,212,64,8,56,496.034102,157.25,15.999,141.251,840,185,60,125,9.68,3.44,0,3.44,23,6,2,4,48.888368,13.618054,5.670385,7.947669,112,51.2,3.15,48.05,253.6844808,125.8,7.5982,118.2018,541.25,240,9.25,230.75,16.757,13.76,0,13.76,31.15,24,0.1,23.9,68.85054765,54.472216,0.28351925,54.18869675,298,172,619,Y0.15Gd0.8V0.6P0.4O4Eu0.05
6,4,0.05,3.95,173,64,8,56,407.128262,157.25,15.999,141.251,660,185,60,125,8.46,3.44,0,3.44,20,6,2,4,42.671108,13.618054,5.670385,7.947669,115.75,60.8,3.15,57.65,263.9361048,149.3875,7.5982,141.7893,541.25,240,9.25,230.75,16.754,13.76,0,13.76,31,24,0.1,23.9,68.84042805,54.472216,0.28351925,54.18869675,298,172,619,Gd0.95V0.6P0.4O4Eu0.05
6.05,4,0.05,3.95,133,63,8,55,307.81034,151.964,15.999,135.965,560,185,60,125,6.29,3.44,0,3.44,16,6,2,4,32.251886,13.618054,5.670385,7.947669,97.15,39,3.15,35.85,211.44154,88.90584,7.5982,81.30764,564.25,240,9.25,230.75,16.61,13.76,0,13.76,32.1,24,0.1,23.9,67.71918225,54.472216,0.28351925,54.18869675,298,291,619,YVO4Eu0.05
14.02,8,0.02,7.98,202,71,8,63,479.3391,174.9668,15.999,158.9678,790,235,60,175,6.89,3.44,0,3.44,16,6,1,5,35.637625,13.618054,4.177128,9.440926,293.26,111,1.26,109.74,664.28448,256.4034,3.03928,253.36412,1633.7,705,3.7,701.3,34.24,27.52,0,27.52,63.04,48,0.04,47.96,140.5074687,108.944432,0.1134077,108.8310243,298,320,619,Rb3LuV2O8Eu0.02
14.05,8,0.05,7.95,202,71,8,63,479.3391,174.9668,15.999,158.9678,790,235,60,175,6.89,3.44,0,3.44,16,6,1,5,35.637625,13.618054,4.177128,9.440926,295.15,111,3.15,107.85,668.8434,256.4034,7.5982,248.8052,1639.25,705,9.25,695.75,34.24,27.52,0,27.52,63.1,48,0.1,47.9,140.6775803,108.944432,0.28351925,108.6609128,298,320,619,Rb3LuV2O8Eu0.05
14.08,8,0.08,7.92,202,71,8,63,479.3391,174.9668,15.999,158.9678,790,235,60,175,6.89,3.44,0,3.44,16,6,1,5,35.637625,13.618054,4.177128,9.440926,297.04,111,5.04,105.96,673.40232,256.4034,12.15712,244.24628,1644.8,705,14.8,690.2,34.24,27.52,0,27.52,63.16,48,0.16,47.84,140.8476918,108.944432,0.4536308,108.4908012,298,320,619,Rb3LuV2O8Eu0.08
14.1,8,0.1,7.9,202,71,8,63,479.3391,174.9668,15.999,158.9678,790,235,60,175,6.89,3.44,0,3.44,16,6,1,5,35.637625,13.618054,4.177128,9.440926,298.3,111,6.3,104.7,676.4416,256.4034,15.1964,241.207,1648.5,705,18.5,686.5,34.24,27.52,0,27.52,63.2,48,0.2,47.8,140.9610995,108.944432,0.5670385,108.3773935,298,320,619,Rb3LuV2O8Eu0.1
14.15,8,0.15,7.85,202,71,8,63,479.3391,174.9668,15.999,158.9678,790,235,60,175,6.89,3.44,0,3.44,16,6,1,5,35.637625,13.618054,4.177128,9.440926,301.45,111,9.45,101.55,684.0398,256.4034,22.7946,233.6088,1657.75,705,27.75,677.25,34.24,27.52,0,27.52,63.3,48,0.3,47.7,141.2446188,108.944432,0.85055775,108.0938743,298,320,619,Rb3LuV2O8Eu0.15
14.2,8,0.2,7.8,202,71,8,63,479.3391,174.9668,15.999,158.9678,790,235,60,175,6.89,3.44,0,3.44,16,6,1,5,35.637625,13.618054,4.177128,9.440926,304.6,111,12.6,98.4,691.638,256.4034,30.3928,226.0106,1667,705,37,668,34.24,27.52,0,27.52,63.4,48,0.4,47.6,141.528138,108.944432,1.134077,107.810355,298,320,619,Rb3LuV2O8Eu0.2
2.01,1,0.01,0.99,117,63,16,47,271.644,151.964,32.06,119.904,485,200,100,100,3.53,2.58,0,2.58,10,6,2,4,21.7252622,10.36001,5.670385,4.689625,54.63,38,0.63,37.37,121.19964,87.62,1.51964,86.10036,301.85,200,1.85,198.15,3.53,2.58,0,2.58,8.02,6,0.02,5.98,16.11158105,10.36001,0.05670385,10.30330615,298,350,619,SrSEu0.01
2.01,1,0.01,0.99,117,63,16,47,271.644,151.964,32.06,119.904,485,200,100,100,3.53,2.58,0,2.58,10,6,2,4,21.7252622,10.36001,5.670385,4.689625,54.63,38,0.63,37.37,121.19964,87.62,1.51964,86.10036,301.85,200,1.85,198.15,3.53,2.58,0,2.58,8.02,6,0.02,5.98,16.11158105,10.36001,0.05670385,10.30330615,298,351,619,SrSEu0.01
26,15,0.3,14.7,166,63,5,58,377.47984,151.964,10.81,141.154,820,185,60,125,9.51,3.44,0,3.44,19,6,2,4,45.916175,13.618054,5.670385,7.947669,339.2,120,18.9,101.1,720.451288,239.985,43.24,196.745,2351.5,900,55.5,844.5,69.044,51.6,0,51.6,119.7,90,0.6,89.4,279.8534545,204.27081,1.7011155,202.5696945,298,369,619,Ca3Y0.7Ga3B4O15Eu0.3
17,11,0.05,10.95,233,83,8,75,565.2119,208.9804,15.999,192.9814,755,215,60,155,7.86,3.44,0,3.44,20,6,2,4,38.531806,13.618054,5.211664,8.40639,351,112,3.15,108.85,809.59708,274.654,7.5982,267.0558,1656.25,660,9.25,650.75,46.315,37.84,0,37.84,89.85,66,0.1,65.9,187.6652425,149.798594,0.28351925,149.5150748,298,394,619,Ba2Bi0.95V3O11Eu0.05
17,11,0.2,10.8,233,83,8,75,565.2119,208.9804,15.999,192.9814,755,215,60,155,7.86,3.44,0,3.44,20,6,2,4,38.531806,13.618054,5.211664,8.40639,348,112,12.6,99.4,801.04462,274.654,30.3928,244.2612,1660,660,37,623,46.03,37.84,0,37.84,89.4,66,0.4,65.6,187.4229728,149.798594,1.134077,148.664517,298,394,619,Ba2Bi0.8V3O11Eu0.2
17,11,0.4,10.6,233,83,8,75,565.2119,208.9804,15.999,192.9814,755,215,60,155,7.86,3.44,0,3.44,20,6,2,4,38.531806,13.618054,5.211664,8.40639,344,112,25.2,86.8,789.64134,274.654,60.7856,213.8684,1665,660,74,586,45.65,37.84,0,37.84,88.8,66,0.8,65.2,187.0999466,149.798594,2.268154,147.53044,298,394,619,Ba2Bi0.6V3O11Eu0.4
17,11,0.4,10.6,233,83,8,75,565.2119,208.9804,15.999,192.9814,755,215,60,155,7.86,3.44,0,3.44,20,6,2,4,38.531806,13.618054,5.211664,8.40639,340,112,33.2,78.8,778.23806,274.654,83.59216,191.06184,1670,660,64,596,45.27,37.84,0,37.84,88.2,66,1.2,64.8,186.7769204,149.798594,2.9142064,146.8843876,298,394,619,Ba2Bi0.4V3O11Eu0.6
17,11,0.2,10.8,233,83,8,75,565.2119,208.9804,15.999,192.9814,755,215,60,155,7.86,3.44,0,3.44,20,6,2,4,38.531806,13.618054,5.211664,8.40639,336,112,16.6,95.4,766.83478,274.654,41.79608,232.85792,1675,660,32,628,44.89,37.84,0,37.84,87.6,66,1,65,186.4538942,149.798594,1.4571032,148.3414908,298,394,619,Ba2Bi0.2V3O11Eu0.8
17,11,1,10,150,63,8,55,356.2315,151.964,15.999,135.965,595,215,60,155,5.96,3.44,0,3.44,15,6,2,4,31.24629,13.618054,5.211664,8.40639,332,112,63,49,755.4315,274.654,151.964,122.69,1680,660,185,475,44.51,37.84,0,37.84,87,66,2,64,186.130868,149.798594,5.670385,144.128209,298,394,619,Ba2V3O11Eu1
12.95,7,0.05,6.95,126,63,5,58,290.6686093,151.964,10.81,141.154,690,185,60,125,7.63,3.44,0,3.44,15,6,1,5,38.9427947,13.618054,5.1390767,8.4789773,165.25,74.1,3.15,70.95,356.1118346,168.921096,7.5982,161.322896,1301.25,420,9.25,410.75,32.338,24.08,0,24.08,55.8,42,0.1,41.9,134.2968827,95.326378,0.28351925,95.04285875,298,395,619,Na2Y1.9B2O7Eu0.05
12.85,7,0.15,6.85,126,63,5,58,290.6686093,151.964,10.81,141.154,690,185,60,125,7.63,3.44,0,3.44,15,6,1,5,38.9427947,13.618054,5.1390767,8.4789773,163.75,66.3,9.45,56.85,353.5270666,151.139928,21.62,129.519928,1283.75,420,27.75,392.25,32.094,24.08,0,24.08,55.4,42,0.3,41.7,133.6204692,95.326378,0.85055775,94.47582025,298,395,619,Na2Y1.7B2O7Eu0.15
12.75,7,0.25,6.75,126,63,5,58,290.6686093,151.964,10.81,141.154,690,185,60,125,7.63,3.44,0,3.44,15,6,1,5,38.9427947,13.618054,5.1390767,8.4789773,162.25,58.5,10,48.5,350.9422986,133.35876,21.62,111.73876,1266.25,420,46.25,373.75,31.85,24.08,0,24.08,55,42,0.5,41.5,132.9440557,95.326378,1.41759625,93.90878175,298,395,619,Na2Y1.5B2O7Eu0.25
12.65,7,0.35,6.65,126,63,5,58,290.6686093,151.964,10.81,141.154,690,185,60,125,7.63,3.44,0,3.44,15,6,1,5,38.9427947,13.618054,5.1390767,8.4789773,160.75,56,10,46,348.3575306,115.577592,21.62,93.957592,1248.75,420,64.75,355.25,31.606,24.08,0,24.08,54.6,42,0.7,41.3,132.2676422,95.326378,1.98463475,93.34174325,298,395,619,Na2Y1.3B2O7Eu0.35
12.55,7,0.45,6.55,126,63,5,58,290.6686093,151.964,10.81,141.154,690,185,60,125,7.63,3.44,0,3.44,15,6,1,5,38.9427947,13.618054,5.1390767,8.4789773,159.25,56,10,46,345.7727626,111.993,21.62,90.373,1231.25,420,83.25,336.75,31.362,24.08,0,24.08,54.2,42,0.9,41.1,131.5912287,95.326378,2.55167325,92.77470475,298,395,619,Na2Y1.1B2O7Eu0.45
12.5,7,0.5,6.5,126,63,5,58,290.6686093,151.964,10.81,141.154,690,185,60,125,7.63,3.44,0,3.44,15,6,1,5,38.9427947,13.618054,5.1390767,8.4789773,158.5,56,10,46,344.4803786,111.993,21.62,90.373,1222.5,420,92.5,327.5,31.24,24.08,0,24.08,54,42,1,41,131.2530219,95.326378,2.8351925,92.4911855,298,395,619,Na2YB2O7Eu0.5
15.02,8,0.04,7.96,122,63,7,56,281.676,151.964,14.007,137.957,560,200,65,135,5.89,3.04,0,3.04,13,5,2,3,34.0510652,14.53413,5.670385,8.863745,203.76,75.24,2.52,72.72,432.04716,173.4876,6.07856,167.40904,1473.4,550,7.4,542.6,35.701,24.32,0,24.32,64.04,40,0.08,39.92,168.5341075,116.27304,0.2268154,116.0462246,298,460,619,Sr1.98Si5N8Eu0.04
26,15,0.5,14.5,148,63,5,58,334.7383785,151.964,10.81,141.154,815,185,60,125,9.31,3.44,0,3.44,19,6,2,4,45.9026416,13.618054,5.670385,7.947669,290,120,19.5,100.5,604.8385355,239.985,43.24,196.745,2337.5,900,90,810,68.2,51.6,0,51.6,119.5,90,1,89,279.7034793,204.27081,2.8351925,201.4356175,298,254,620,Ca3Y0.5Al3B4O15Eu0.5
6.02,4,0.02,3.98,158,64,8,56,376.1545,157.25,15.999,141.251,560,185,60,125,6.27,3.44,0,3.44,15,6,2,4,32.184422,13.618054,5.670385,7.947669,120.26,64,1.26,62.74,275.22678,157.25,3.03928,154.21072,558.7,240,3.7,236.3,16.59,13.76,0,13.76,31.04,24,0.04,23.96,67.4816067,54.472216,0.1134077,54.3588083,298,283,620,GdVO4Eu0.02
6.03,4,0.01,3.99,224,66,8,58,538.6545,162.5,15.999,146.501,735,185,60,125,7.49,3.44,0,3.44,17,6,2,4,38.123472,13.618054,5.670385,7.947669,120.92,64,0.66,63.34,276.85178,157.25,1.625,155.625,560.45,240,1.75,238.25,16.6022,13.76,0,13.76,31.06,24,0.02,23.98,67.5409972,54.472216,0.0593905,54.4128255,298,283,620,GdVO4Eu0.02Dy0.01
18.93,12,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,273.075,110.01,0.315,109.695,585.9330553,253.6599,0.75982,252.90008,1764.125,720,0.925,719.075,52.00675,41.28,0,41.28,96.01,72,0.01,71.99,218.176209,163.416648,0.028351925,163.3882961,298,350,620,Sr2.895ScP3O12Eu0.005Mn0.03
18.91,12,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,272.185,108.87,0.315,108.555,583.8538358,251.0313,0.75982,250.27148,1759.525,720,0.925,719.075,51.99375,41.28,0,41.28,96.02,72,0.01,71.99,218.0797032,163.416648,0.028351925,163.3882961,298,350,620,Sr2.865ScP3O12Eu0.005Mn0.04
18.87,12,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,270.405,106.59,0.315,106.275,579.6953966,245.7741,0.75982,245.01428,1750.325,720,0.925,719.075,51.96775,41.28,0,41.28,96.04,72,0.01,71.99,217.8866915,163.416648,0.028351925,163.3882961,298,350,620,Sr2.805ScP3O12Eu0.005Mn0.06
18.83,12,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,268.625,104.31,0.315,103.995,575.5369575,240.5169,0.75982,239.75708,1741.125,720,0.925,719.075,51.94175,41.28,0,41.28,96.06,72,0.01,71.99,217.6936798,163.416648,0.028351925,163.3882961,298,350,620,Sr2.745ScP3O12Eu0.005Mn0.08
18.79,12,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,266.845,102.03,0.315,101.715,571.3785184,235.2597,0.75982,234.49988,1731.925,720,0.925,719.075,51.91575,41.28,0,41.28,96.08,72,0.01,71.99,217.5006682,163.416648,0.028351925,163.3882961,298,350,620,Sr2.685ScP3O12Eu0.005Mn0.1
15,8,0.04,7.96,122,63,7,56,281.676,151.964,14.007,137.957,560,200,65,135,5.89,3.04,0,3.04,13,5,2,3,34.0510652,14.53413,5.670385,8.863745,203,74.48,2.52,71.96,430.29476,171.7352,6.07856,165.65664,1469.4,550,7.4,542.6,35.682,24.32,0,24.32,64,40,0.08,39.92,168.4202101,116.27304,0.2268154,116.0462246,298,450,620,Sr1.96Si5N8Eu0.04
45.52,28,0.02,27.98,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,690.26,342,1.26,340.74,1492.865114,788.58,3.03928,785.54072,4408.7,1800,3.7,1796.3,122.165,96.32,0,96.32,224.04,168,0.04,167.96,517.548879,381.305512,0.1134077,381.1921043,298,460,620,Sr9Mg1.5P7O28Eu0.02
45.54,28,0.04,27.96,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,691.52,342,2.52,339.48,1495.904394,788.58,6.07856,782.50144,4412.4,1800,7.4,1792.6,122.165,96.32,0,96.32,224.08,168,0.08,167.92,517.6622867,381.305512,0.2268154,381.0786966,298,460,620,Sr9Mg1.5P7O28Eu0.04
45.56,28,0.06,27.94,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,692.78,342,3.78,338.22,1498.943674,788.58,9.11784,779.46216,4416.1,1800,11.1,1788.9,122.165,96.32,0,96.32,224.12,168,0.12,167.88,517.7756944,381.305512,0.3402231,380.9652889,298,460,620,Sr9Mg1.5P7O28Eu0.06
45.56,28,0.06,27.94,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,692.78,342,3.78,338.22,1498.943674,788.58,9.11784,779.46216,4416.1,1800,11.1,1788.9,122.165,96.32,0,96.32,224.12,168,0.12,167.88,517.7756944,381.305512,0.3402231,380.9652889,300,460,620,Sr9Mg1.5P7O28Eu0.06
45.56,28,0.06,27.94,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,692.78,342,3.78,338.22,1498.943674,788.58,9.11784,779.46216,4416.1,1800,11.1,1788.9,122.165,96.32,0,96.32,224.12,168,0.12,167.88,517.7756944,381.305512,0.3402231,380.9652889,323,460,620,Sr9Mg1.5P7O28Eu0.06
45.56,28,0.06,27.94,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,692.78,342,3.78,338.22,1498.943674,788.58,9.11784,779.46216,4416.1,1800,11.1,1788.9,122.165,96.32,0,96.32,224.12,168,0.12,167.88,517.7756944,381.305512,0.3402231,380.9652889,348,460,620,Sr9Mg1.5P7O28Eu0.06
45.56,28,0.06,27.94,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,692.78,342,3.78,338.22,1498.943674,788.58,9.11784,779.46216,4416.1,1800,11.1,1788.9,122.165,96.32,0,96.32,224.12,168,0.12,167.88,517.7756944,381.305512,0.3402231,380.9652889,373,460,620,Sr9Mg1.5P7O28Eu0.06
45.06,28,0.06,27.94,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,686.78,342,3.78,338.22,1486.791174,788.58,9.11784,779.46216,4341.1,1800,11.1,1788.9,121.51,96.32,0,96.32,223.12,168,0.12,167.88,513.9525769,381.305512,0.3402231,380.9652889,398,460,620,Sr9Mg1.P7O28Eu0.06
45.56,28,0.06,27.94,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,692.78,342,3.78,338.22,1498.943674,788.58,9.11784,779.46216,4416.1,1800,11.1,1788.9,122.165,96.32,0,96.32,224.12,168,0.12,167.88,517.7756944,381.305512,0.3402231,380.9652889,423,460,620,Sr9Mg1.5P7O28Eu0.06
45.56,28,0.06,27.94,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,692.78,342,3.78,338.22,1498.943674,788.58,9.11784,779.46216,4416.1,1800,11.1,1788.9,122.165,96.32,0,96.32,224.12,168,0.12,167.88,517.7756944,381.305512,0.3402231,380.9652889,448,460,620,Sr9Mg1.5P7O28Eu0.06
45.58,28,0.08,27.92,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,694.04,342,5.04,336.96,1501.982954,788.58,12.15712,776.42288,4419.8,1800,14.8,1785.2,122.165,96.32,0,96.32,224.16,168,0.16,167.84,517.8891021,381.305512,0.4536308,380.8518812,298,460,620,Sr9Mg1.5P7O28Eu0.08
45.6,28,0.1,27.9,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,695.3,342,6.3,335.7,1505.022234,788.58,15.1964,773.3836,4423.5,1800,18.5,1781.5,122.165,96.32,0,96.32,224.2,168,0.2,167.8,518.0025098,381.305512,0.5670385,380.7384735,298,460,620,Sr9Mg1.5P7O28Eu0.1
45.62,28,0.12,27.88,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,696.56,342,7.56,334.44,1508.061514,788.58,18.23568,770.34432,4427.2,1800,22.2,1777.8,122.165,96.32,0,96.32,224.24,168,0.24,167.76,518.1159175,381.305512,0.6804462,380.6250658,298,460,620,Sr9Mg1.5P7O28Eu0.12
